,city,state_name,state_id
14634,kansas/oxford,Kansas,KS
14635,pennsylvania/enlow,Pennsylvania,PA
14636,pennsylvania/washington-boro,Pennsylvania,PA
14637,kansas/nickerson,Kansas,KS
14638,kansas/sedan,Kansas,KS
14639,kansas/st.-george,Kansas,KS
14640,virginia/wattsville,Virginia,VA
14641,wisconsin/greenwood,Wisconsin,WI
14642,north-carolina/columbus,North-Carolina,NC
14643,illinois/morrisonville,Illinois,IL
14644,texas/sterling-city,Texas,TX
14645,utah/hideout,Utah,UT
14646,minnesota/parkers-prairie,Minnesota,MN
14647,michigan/millington,Michigan,MI
14648,indiana/ladoga,Indiana,IN
14649,florida/waverly,Florida,FL
14650,ohio/thornport,Ohio,OH
14651,new-york/dexter,New-York,NY
14652,montana/scobey,Montana,MT
14653,texas/wortham,Texas,TX
14654,michigan/athens,Michigan,MI
14655,virginia/pastoria,Virginia,VA
14656,texas/lakeport,Texas,TX
14657,mississippi/pickens,Mississippi,MS
14658,kansas/highland,Kansas,KS
14659,utah/spring-glen,Utah,UT
14660,minnesota/morristown,Minnesota,MN
14661,florida/chumuckla,Florida,FL
14662,louisiana/maringouin,Louisiana,LA
14663,west-virginia/chelyan,West-Virginia,WV
14664,missouri/doe-run,Missouri,MO
14665,new-mexico/la-union,New-Mexico,NM
14666,colorado/aspen-park,Colorado,CO
14667,montana/ennis,Montana,MT
14668,wisconsin/albany,Wisconsin,WI
14669,maryland/martin's-additions,Maryland,MD
14670,ohio/urbancrest,Ohio,OH
14671,hawaii/poipu,Hawaii,HI
14672,nevada/round-hill-village,Nevada,NV
14673,maryland/libertytown,Maryland,MD
14674,ohio/kidron,Ohio,OH
14675,illinois/wayne-city,Illinois,IL
14676,maine/west-kennebunk,Maine,ME
14677,north-carolina/rowland,North-Carolina,NC
14678,missouri/king-city,Missouri,MO
14679,new-mexico/chama,New-Mexico,NM
14680,kentucky/burgin,Kentucky,KY
14681,alabama/littleville,Alabama,AL
14682,pennsylvania/almedia,Pennsylvania,PA
14683,alaska/salamatof,Alaska,AK
14684,pennsylvania/penryn,Pennsylvania,PA
14685,wisconsin/turtle-lake,Wisconsin,WI
14686,washington/ilwaco,Washington,WA
14687,arkansas/parkin,Arkansas,AR
14688,iowa/rockwell,Iowa,IA
14689,kentucky/hawesville,Kentucky,KY
14690,indiana/goodland,Indiana,IN
14691,illinois/payson,Illinois,IL
14692,kentucky/rolling-hills,Kentucky,KY
14693,north-dakota/new-salem,North-Dakota,ND
14694,california/march-arb,California,CA
14695,iowa/tabor,Iowa,IA
14696,wisconsin/wittenberg,Wisconsin,WI
14697,new-york/saddle-rock,New-York,NY
14698,ohio/north-randall,Ohio,OH
14699,west-virginia/sutton,West-Virginia,WV
14700,nebraska/macy,Nebraska,NE
14701,illinois/greenfield,Illinois,IL
14702,delaware/frankford,Delaware,DE
14703,iowa/sloan,Iowa,IA
14704,kansas/andale,Kansas,KS
14705,kansas/caldwell,Kansas,KS
14706,missouri/new-london,Missouri,MO
14707,minnesota/harmony,Minnesota,MN
14708,rhode-island/greene,Rhode-Island,RI
14709,new-york/sanborn,New-York,NY
14710,montana/harlowton,Montana,MT
14711,indiana/montezuma,Indiana,IN
14712,new-mexico/sedillo,New-Mexico,NM
14713,kentucky/muldraugh,Kentucky,KY
14714,texas/cross-plains,Texas,TX
14715,wisconsin/blue-mounds,Wisconsin,WI
14716,illinois/goodfield,Illinois,IL
14717,oregon/ruch,Oregon,OR
14718,iowa/janesville,Iowa,IA
14719,florida/gulf-stream,Florida,FL
14720,oklahoma/quinton,Oklahoma,OK
14721,texas/east-tawakoni,Texas,TX
14722,nebraska/henderson,Nebraska,NE
14723,puerto-rico/quebrada,Puerto-Rico,PR
14724,maine/kittery-point,Maine,ME
14725,arkansas/tumbling-shoals,Arkansas,AR
14726,oregon/lookingglass,Oregon,OR
14727,michigan/chums-corner,Michigan,MI
14728,ohio/etna,Ohio,OH
14729,alabama/hollywood,Alabama,AL
14730,pennsylvania/seneca,Pennsylvania,PA
14731,indiana/morgantown,Indiana,IN
14732,kentucky/ironville,Kentucky,KY
14733,pennsylvania/lime-ridge,Pennsylvania,PA
14734,north-carolina/cooleemee,North-Carolina,NC
14735,indiana/summitville,Indiana,IN
14736,new-york/hillburn,New-York,NY
14737,pennsylvania/milford,Pennsylvania,PA
14738,iowa/fruitland,Iowa,IA
14739,wisconsin/balsam-lake,Wisconsin,WI
14740,texas/taft-southwest,Texas,TX
14741,illinois/coyne-center,Illinois,IL
14742,north-carolina/highlands,North-Carolina,NC
14743,ohio/beach-city,Ohio,OH
14744,california/squirrel-mountain-valley,California,CA
14745,texas/mustang-ridge,Texas,TX
14746,louisiana/choudrant,Louisiana,LA
14747,indiana/ashley,Indiana,IN
14748,washington/machias,Washington,WA
14749,virginia/westlake-corner,Virginia,VA
14750,texas/omaha,Texas,TX
14751,florida/bristol,Florida,FL
14752,maryland/chevy-chase-view,Maryland,MD
14753,pennsylvania/stoneboro,Pennsylvania,PA
14754,nebraska/fort-calhoun,Nebraska,NE
14755,new-jersey/fairton,New-Jersey,NJ
14756,alabama/millport,Alabama,AL
14757,arizona/ganado,Arizona,AZ
14758,iowa/lawton,Iowa,IA
14759,louisiana/boyce,Louisiana,LA
14760,west-virginia/accoville,West-Virginia,WV
14761,indiana/taylorsville,Indiana,IN
14762,south-dakota/whitewood,South-Dakota,SD
14763,tennessee/scotts-hill,Tennessee,TN
14764,new-mexico/logan,New-Mexico,NM
14765,utah/henefer,Utah,UT
14766,colorado/lazy-acres,Colorado,CO
14767,pennsylvania/lightstreet,Pennsylvania,PA
14768,north-dakota/linton,North-Dakota,ND
14769,new-mexico/san-miguel,New-Mexico,NM
14770,tennessee/bradford,Tennessee,TN
14771,mississippi/sunflower,Mississippi,MS
14772,pennsylvania/palo-alto,Pennsylvania,PA
14773,california/tulelake,California,CA
14774,missouri/auxvasse,Missouri,MO
14775,idaho/kootenai,Idaho,ID
14776,south-carolina/cane-savannah,South-Carolina,SC
14777,michigan/elsie,Michigan,MI
14778,north-carolina/ellerbe,North-Carolina,NC
14779,indiana/mexico,Indiana,IN
14780,new-jersey/bay-head,New-Jersey,NJ
14781,california/monte-rio,California,CA
14782,iowa/paullina,Iowa,IA
14783,alabama/sterrett,Alabama,AL
14784,north-carolina/hightsville,North-Carolina,NC
14785,texas/thrall,Texas,TX
14786,nebraska/bennet,Nebraska,NE
14787,pennsylvania/linesville,Pennsylvania,PA
14788,montana/corvallis,Montana,MT
14789,nebraska/arapahoe,Nebraska,NE
14790,michigan/lawrence,Michigan,MI
14791,wisconsin/belmont,Wisconsin,WI
14792,iowa/clarence,Iowa,IA
14793,new-york/mcgraw,New-York,NY
14794,mississippi/stonewall,Mississippi,MS
14795,south-dakota/wanblee,South-Dakota,SD
14796,alaska/buffalo-soapstone,Alaska,AK
14797,hawaii/kaumakani,Hawaii,HI
14798,michigan/napoleon,Michigan,MI
14799,mississippi/derma,Mississippi,MS
14800,texas/rice,Texas,TX
14801,west-virginia/poca,West-Virginia,WV
14802,mississippi/alcorn-state-university,Mississippi,MS
14803,arizona/bluewater,Arizona,AZ
14804,california/tahoma,California,CA
14805,iowa/dunlap,Iowa,IA
14806,georgia/roberta,Georgia,GA
14807,iowa/allison,Iowa,IA
14808,nebraska/loup-city,Nebraska,NE
14809,louisiana/st.-joseph,Louisiana,LA
14810,minnesota/buhl,Minnesota,MN
14811,pennsylvania/laurys-station,Pennsylvania,PA
14812,iowa/shellsburg,Iowa,IA
14813,pennsylvania/sunrise-lake,Pennsylvania,PA
14814,missouri/jasper,Missouri,MO
14815,illinois/meredosia,Illinois,IL
14816,missouri/gideon,Missouri,MO
14817,texas/earth,Texas,TX
14818,iowa/keota,Iowa,IA
14819,hawaii/papaikou,Hawaii,HI
14820,illinois/chebanse,Illinois,IL
14821,georgia/franklin,Georgia,GA
14822,new-york/jamesport,New-York,NY
14823,louisiana/oil-city,Louisiana,LA
14824,new-york/laurel,New-York,NY
14825,oregon/south-lebanon,Oregon,OR
14826,pennsylvania/scotland,Pennsylvania,PA
14827,indiana/wolcott,Indiana,IN
